Id-Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
124,AP124,ExcessiveInterLanguageCommunication,,getName,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
125,AP125,ExcessiveInterLanguageCommunication,,setMaxWriteBufferNumberToMaintain,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
126,AP126,ExcessiveInterLanguageCommunication,,setMaxSubcompactions,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
127,AP127,ExcessiveInterLanguageCommunication,,tableFactoryName,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
128,AP128,ExcessiveInterLanguageCommunication,,iterator,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
129,AP129,ExcessiveInterLanguageCommunication,,maxSuccessiveMerges,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
130,AP130,ExcessiveInterLanguageCommunication,,setDbLogDir,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
131,AP131,ExcessiveInterLanguageCommunication,,setMaxBytesForLevelMultiplier,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
132,AP132,ExcessiveInterLanguageCommunication,,createIfMissing,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
133,AP133,ExcessiveInterLanguageCommunication,,maxBackgroundFlushes,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
134,AP134,ExcessiveInterLanguageCommunication,,tableCacheNumshardbits,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
135,AP135,ExcessiveInterLanguageCommunication,,enableThreadTracking,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
136,AP136,ExcessiveInterLanguageCommunication,,setLevelZeroSlowdownWritesTrigger,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
137,AP137,ExcessiveInterLanguageCommunication,,setMemTableFactory,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
138,AP138,ExcessiveInterLanguageCommunication,,writeThreadMaxYieldUsec,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
139,AP139,ExcessiveInterLanguageCommunication,,fillCache,ReadOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ReadOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
140,AP140,ExcessiveInterLanguageCommunication,,setFailIfOptionsFileError,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
141,AP141,ExcessiveInterLanguageCommunication,,maxSequentialSkipInIterations,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
142,AP142,ExcessiveInterLanguageCommunication,,tableFactoryName,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
143,AP143,ExcessiveInterLanguageCommunication,,setWriteBufferManager,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
144,AP144,ExcessiveInterLanguageCommunication,,allow2pc,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
145,AP145,ExcessiveInterLanguageCommunication,,setInfoLog,BackupableDBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/BackupableDBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
146,AP146,ExcessiveInterLanguageCommunication,,getNumPuts,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
147,AP147,ExcessiveInterLanguageCommunication,,setEnv,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
148,AP148,ExcessiveInterLanguageCommunication,,maxFileOpeningThreads,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
149,AP149,ExcessiveInterLanguageCommunication,,newBackupableDBOptions,BackupableDBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/BackupableDBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
150,AP150,ExcessiveInterLanguageCommunication,,setIncreaseParallelism,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
151,AP151,ExcessiveInterLanguageCommunication,,maxSuccessiveMerges,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
152,AP152,ExcessiveInterLanguageCommunication,,setMaxWriteBufferNumberToMaintain,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
153,AP153,ExcessiveInterLanguageCommunication,,maxOpenFiles,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
154,AP154,ExcessiveInterLanguageCommunication,,multiGet,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
155,AP155,ExcessiveInterLanguageCommunication,,maxCompactionBytes,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
156,AP156,ExcessiveInterLanguageCommunication,,setUseAdaptiveMutex,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
157,AP157,ExcessiveInterLanguageCommunication,,beginTransaction,OptimisticTransactionDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/OptimisticTransactionDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
158,AP158,ExcessiveInterLanguageCommunication,,setFallocateWithKeepSize,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
159,AP159,ExcessiveInterLanguageCommunication,,errorIfExists,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
160,AP160,ExcessiveInterLanguageCommunication,,useFsync,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
161,AP161,ExcessiveInterLanguageCommunication,,setCreateMissingColumnFamilies,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
162,AP162,ExcessiveInterLanguageCommunication,,setWriteThreadSlowYieldUsec,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
163,AP163,ExcessiveInterLanguageCommunication,,logFileTimeToRoll,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
164,AP164,ExcessiveInterLanguageCommunication,,setRandomAccessMaxBufferSize,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
165,AP165,ExcessiveInterLanguageCommunication,,disableFileDeletions,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
166,AP166,ExcessiveInterLanguageCommunication,,setLevel0StopWritesTrigger,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
167,AP167,ExcessiveInterLanguageCommunication,,setInplaceUpdateSupport,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
168,AP168,ExcessiveInterLanguageCommunication,,deleteRange,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
169,AP169,ExcessiveInterLanguageCommunication,,setMaxOpenFiles,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
170,AP170,ExcessiveInterLanguageCommunication,,createNewSlice0,Slice,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Slice.java,,rocksdb,rocksdb-5.18.3,2/28/2019
171,AP171,ExcessiveInterLanguageCommunication,,setLevel0SlowdownWritesTrigger,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
172,AP172,ExcessiveInterLanguageCommunication,,setCompactionOptionsFIFO,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
173,AP173,ExcessiveInterLanguageCommunication,,setMaxBytesForLevelMultiplierAdditional,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
174,AP174,ExcessiveInterLanguageCommunication,,setWriteThreadMaxYieldUsec,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
175,AP175,ExcessiveInterLanguageCommunication,,baseBackgroundCompactions,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
176,AP176,ExcessiveInterLanguageCommunication,,setCompactionStyle,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
177,AP177,ExcessiveInterLanguageCommunication,,prepare,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
178,AP178,ExcessiveInterLanguageCommunication,,arenaBlockSize,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
179,AP179,ExcessiveInterLanguageCommunication,,rollbackToSavePoint,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
180,AP180,ExcessiveInterLanguageCommunication,,useDirectReads,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
181,AP181,ExcessiveInterLanguageCommunication,,setKeepLogFileNum,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
182,AP182,ExcessiveInterLanguageCommunication,,maxBackgroundCompactions,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
183,AP183,ExcessiveInterLanguageCommunication,,statsDumpPeriodSec,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
184,AP184,ExcessiveInterLanguageCommunication,,maxSubcompactions,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
185,AP185,ExcessiveInterLanguageCommunication,,setAllowFallocate,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
186,AP186,ExcessiveInterLanguageCommunication,,setMaxBackgroundCompactions,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
187,AP187,ExcessiveInterLanguageCommunication,,setSkipStatsUpdateOnDbOpen,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
188,AP188,ExcessiveInterLanguageCommunication,,mergeUntracked,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
189,AP189,ExcessiveInterLanguageCommunication,,setLevelZeroFileNumCompactionTrigger,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
190,AP190,ExcessiveInterLanguageCommunication,,reset,Statistics,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Statistics.java,,rocksdb,rocksdb-5.18.3,2/28/2019
191,AP191,ExcessiveInterLanguageCommunication,,setMaxBytesForLevelMultiplier,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
192,AP192,ExcessiveInterLanguageCommunication,,setMaxLogFileSize,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
193,AP193,ExcessiveInterLanguageCommunication,,createNewSlice1,Slice,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Slice.java,,rocksdb,rocksdb-5.18.3,2/28/2019
194,AP194,ExcessiveInterLanguageCommunication,,newEnvOptions,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
195,AP195,ExcessiveInterLanguageCommunication,,allowConcurrentMemtableWrite,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
196,AP196,ExcessiveInterLanguageCommunication,,optimizeForPointLookup,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
197,AP197,ExcessiveInterLanguageCommunication,,manifestPreallocationSize,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
198,AP198,ExcessiveInterLanguageCommunication,,setDisableAutoCompactions,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
199,AP199,ExcessiveInterLanguageCommunication,,createNewLoggerOptions,Logger,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Logger.java,,rocksdb,rocksdb-5.18.3,2/28/2019
200,AP200,ExcessiveInterLanguageCommunication,,setWalTtlSeconds,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
201,AP201,ExcessiveInterLanguageCommunication,,reportBgIoStats,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
202,AP202,ExcessiveInterLanguageCommunication,,maxBytesForLevelMultiplier,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
203,AP203,ExcessiveInterLanguageCommunication,,setUseMmapReads,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
204,AP204,ExcessiveInterLanguageCommunication,,createNewLoggerDbOptions,Logger,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Logger.java,,rocksdb,rocksdb-5.18.3,2/28/2019
205,AP205,ExcessiveInterLanguageCommunication,,setDelayedWriteRate,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
206,AP206,ExcessiveInterLanguageCommunication,,setTableFactory,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
207,AP207,ExcessiveInterLanguageCommunication,,setDbWriteBufferSize,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
208,AP208,ExcessiveInterLanguageCommunication,,isDeadlockDetect,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
209,AP209,ExcessiveInterLanguageCommunication,,setReadTier,ReadOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ReadOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
210,AP210,ExcessiveInterLanguageCommunication,,keepLogFileNum,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
211,AP211,ExcessiveInterLanguageCommunication,,setSnapshot,ReadOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ReadOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
212,AP212,ExcessiveInterLanguageCommunication,,getHistogramString,Statistics,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Statistics.java,,rocksdb,rocksdb-5.18.3,2/28/2019
213,AP213,ExcessiveInterLanguageCommunication,,hardPendingCompactionBytesLimit,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
214,AP214,ExcessiveInterLanguageCommunication,,reportBgIoStats,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
215,AP215,ExcessiveInterLanguageCommunication,,setBackupLogFiles,BackupableDBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/BackupableDBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
216,AP216,ExcessiveInterLanguageCommunication,,setBackupRateLimiter,BackupableDBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/BackupableDBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
217,AP217,ExcessiveInterLanguageCommunication,,setMaxSuccessiveMerges,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
218,AP218,ExcessiveInterLanguageCommunication,,open,SstFileWriter,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/SstFileWriter.java,,rocksdb,rocksdb-5.18.3,2/28/2019
219,AP219,ExcessiveInterLanguageCommunication,,newTableReaderForCompactionInputs,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
220,AP220,ExcessiveInterLanguageCommunication,,walSizeLimitMB,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
221,AP221,ExcessiveInterLanguageCommunication,,disableAutoCompactions,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
222,AP222,ExcessiveInterLanguageCommunication,,setMergeOperator,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
223,AP223,ExcessiveInterLanguageCommunication,,maxCompactionBytes,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
224,AP224,ExcessiveInterLanguageCommunication,,clearSnapshot,Transaction,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Transaction.java,,rocksdb,rocksdb-5.18.3,2/28/2019
225,AP225,ExcessiveInterLanguageCommunication,,infoLogLevel,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
226,AP226,ExcessiveInterLanguageCommunication,,setDumpMallocStats,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
227,AP227,ExcessiveInterLanguageCommunication,,setFdCloexec,EnvOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/EnvOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
228,AP228,ExcessiveInterLanguageCommunication,,setIterateUpperBound,ReadOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ReadOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
229,AP229,ExcessiveInterLanguageCommunication,,shareFilesWithChecksum,BackupableDBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/BackupableDBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
230,AP230,ExcessiveInterLanguageCommunication,,setDeleteObsoleteFilesPeriodMicros,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
231,AP231,ExcessiveInterLanguageCommunication,,newColumnFamilyOptions,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
232,AP232,ExcessiveInterLanguageCommunication,,optimizeFiltersForHits,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
233,AP233,ExcessiveInterLanguageCommunication,,maxBackgroundJobs,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
234,AP234,ExcessiveInterLanguageCommunication,,iteratorCF,RocksDB,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/RocksDB.java,,rocksdb,rocksdb-5.18.3,2/28/2019
235,AP235,ExcessiveInterLanguageCommunication,,setInfoLogLevel,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
236,AP236,ExcessiveInterLanguageCommunication,,setUseDirectIoForFlushAndCompaction,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
237,AP237,ExcessiveInterLanguageCommunication,,setReadaheadSize,ReadOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ReadOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
238,AP238,ExcessiveInterLanguageCommunication,,maxSequentialSkipInIterations,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
239,AP239,ExcessiveInterLanguageCommunication,,hardPendingCompactionBytesLimit,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
240,AP240,ExcessiveInterLanguageCommunication,,setTableFactory,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
241,AP241,ExcessiveInterLanguageCommunication,,getTickerCount,Statistics,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Statistics.java,,rocksdb,rocksdb-5.18.3,2/28/2019
242,AP242,ExcessiveInterLanguageCommunication,,setNewTableReaderForCompactionInputs,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
243,AP243,ExcessiveInterLanguageCommunication,,compactionReadaheadSize,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
244,AP244,ExcessiveInterLanguageCommunication,,setReportBgIoStats,ColumnFamilyOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/ColumnFamilyOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
245,AP245,ExcessiveInterLanguageCommunication,,setCompressionPerLevel,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
246,AP246,ExcessiveInterLanguageCommunication,,setUseFsync,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
247,AP247,ExcessiveInterLanguageCommunication,,setSstFileManager,DBOptions,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/DBOptions.java,,rocksdb,rocksdb-5.18.3,2/28/2019
248,AP248,ExcessiveInterLanguageCommunication,,failIfOptionsFileError,Options,org.rocksdb,rocksdb-5.18.3/java/src/main/java/org/rocksdb/Options.java,,rocksdb,rocksdb-5.18.3,2/28/2019
