Id-Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
107,CS107,UnusedParameters,columnLabel,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
108,CS108,UnusedParameters,sql,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
109,CS109,UnusedParameters,x,updateObject,ReadOnlyResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,ReadOnlyResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
110,CS110,UnusedParameters,columnIndex,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
111,CS111,UnusedParameters,url,getPropertyInfo,SPIDriver,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
112,CS112,UnusedParameters,milliseconds,setNetworkTimeout,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
113,CS113,UnusedParameters,iface,unwrap,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
114,CS114,UnusedParameters,iface,unwrap,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
115,CS115,UnusedParameters,context,checkPermission,Backend,org.postgresql.pljava.internal,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
116,CS116,UnusedParameters,tableNamePattern,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
117,CS117,UnusedParameters,executor,setNetworkTimeout,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
118,CS118,UnusedParameters,catalog,getFunctions,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
119,CS119,UnusedParameters,pos,setCharacterStream,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
120,CS120,UnusedParameters,ColumnLabel,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
121,CS121,UnusedParameters,len,setBytes,BlobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
122,CS122,UnusedParameters,e,setDefaultValue,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
123,CS123,UnusedParameters,iface,unwrap,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
124,CS124,UnusedParameters,useAltRepr,_Type_getJNIReturnSignature,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
125,CS125,UnusedParameters,x,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
126,CS126,UnusedParameters,reader,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
127,CS127,UnusedParameters,catalog,getTablePrivileges,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
128,CS128,UnusedParameters,len,truncate,BlobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
129,CS129,UnusedParameters,x,updateRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
130,CS130,UnusedParameters,x,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
131,CS131,UnusedParameters,reader,updateClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
132,CS132,UnusedParameters,columnIndexes,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
133,CS133,UnusedParameters,typeName,createStruct,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
134,CS134,UnusedParameters,length,setBlob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
135,CS135,UnusedParameters,poolable,setPoolable,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
136,CS136,UnusedParameters,start,position,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
137,CS137,UnusedParameters,arg0,isNullable,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
138,CS138,UnusedParameters,inputStream,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
139,CS139,UnusedParameters,arg0,isSigned,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
140,CS140,UnusedParameters,columnIndex,setUnicodeStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
141,CS141,UnusedParameters,rowCollector,_Type_hasNextSRF,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
142,CS142,UnusedParameters,columnIndex,getBigDecimal,ObjectResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ObjectResultSet.java,ObjectResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
143,CS143,UnusedParameters,columnLabel,getNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
144,CS144,UnusedParameters,conn,execute,DDRExecutor,org.postgresql.pljava.management,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/management/DDRExecutor.java,DDRExecutor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
145,CS145,UnusedParameters,statement,execute,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
146,CS146,UnusedParameters,catalog,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
147,CS147,UnusedParameters,value,writeArray,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
148,CS148,UnusedParameters,size,setMaxFieldSize,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
149,CS149,UnusedParameters,s,migrateFrom,InstallHelper,org.postgresql.pljava.internal,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
150,CS150,UnusedParameters,x,writeRowId,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
151,CS151,UnusedParameters,arg0,getScale,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
152,CS152,UnusedParameters,o,setType,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
153,CS153,UnusedParameters,iface,unwrap,SyntheticResultSetMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SyntheticResultSetMetaData.java,SyntheticResultSetMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
154,CS154,UnusedParameters,length,updateClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
155,CS155,UnusedParameters,e,setValue,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
156,CS156,UnusedParameters,attributes,createStruct,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
157,CS157,UnusedParameters,length,getBinaryStream,BlobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
158,CS158,UnusedParameters,len,truncate,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
159,CS159,UnusedParameters,type,insertsAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
160,CS160,UnusedParameters,timeout,isValid,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
161,CS161,UnusedParameters,resultSetHoldability,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
162,CS162,UnusedParameters,info,connect,SPIDriver,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
163,CS163,UnusedParameters,e,setInternalLength,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
164,CS164,UnusedParameters,e,setRows,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
165,CS165,UnusedParameters,currentRow,assignRowValues,UsingProperties,org.postgresql.pljava.example.annotation,pljava-REL1_5_STABLE-BASE/pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/UsingProperties.java,UsingProperties.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
166,CS166,UnusedParameters,len,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
167,CS167,UnusedParameters,scale,updateObject,ReadOnlyResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,ReadOnlyResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
168,CS168,UnusedParameters,columnIndex,getNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
169,CS169,UnusedParameters,length,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
170,CS170,UnusedParameters,o,setRows,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-REL1_5_STABLE-BASE/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
171,CS171,UnusedParameters,resultSetConcurrency,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
172,CS172,UnusedParameters,catalog,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
173,CS173,UnusedParameters,nClob,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
174,CS174,UnusedParameters,i,deletesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
175,CS175,UnusedParameters,columnIndex,updateRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
176,CS176,UnusedParameters,parameterIndex,setBinaryStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
177,CS177,UnusedParameters,lenght,setCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
178,CS178,UnusedParameters,schemaPattern,getFunctions,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
179,CS179,UnusedParameters,columnNames,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
180,CS180,UnusedParameters,length,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
181,CS181,UnusedParameters,columnIndex,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
182,CS182,UnusedParameters,T,unwrap,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
183,CS183,UnusedParameters,callCounter,_Type_hasNextSRF,,,pljava-REL1_5_STABLE-BASE/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
184,CS184,UnusedParameters,autoGeneratedKeys,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
185,CS185,UnusedParameters,columnIndex,getNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
186,CS186,UnusedParameters,columnLabel,updateNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
187,CS187,UnusedParameters,columnLabel,getNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
188,CS188,UnusedParameters,schemaPattern,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
189,CS189,UnusedParameters,iface,isWrapperFor,SPIResultSetMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIResultSetMetaData.java,SPIResultSetMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
190,CS190,UnusedParameters,typeNamePattern,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
191,CS191,UnusedParameters,arg2,setUnicodeStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
192,CS192,UnusedParameters,value,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
193,CS193,UnusedParameters,catalog,getPrimaryKeys,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
194,CS194,UnusedParameters,c,handlers,InstallHelper,org.postgresql.pljava.internal,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
195,CS195,UnusedParameters,columnIndex,updateNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
196,CS196,UnusedParameters,reader,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
197,CS197,UnusedParameters,columnIndexes,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
198,CS198,UnusedParameters,iface,isWrapperFor,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
199,CS199,UnusedParameters,parent,onAbort,SPIActions,org.postgresql.pljava.example,pljava-REL1_5_STABLE-BASE/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
200,CS200,UnusedParameters,length,getCharacterStream,ClobValue,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
201,CS201,UnusedParameters,autoCommit,setAutoCommit,SPIConnection,org.postgresql.pljava.jdbc,pljava-REL1_5_STABLE-BASE/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-REL1_5_STABLE-BASE,01/31/2016
